,id,neighbourhood,latitude,longitude,room_type,price,number_of_reviews,availability_365,calculated_host_listings_count
2281,42406641,Hastings-Sunrise,49.26599,-123.0341,Private room,100.0,4,50,1
2282,42413884,Hastings-Sunrise,49.27696,-123.05023,Entire home/apt,139.0,96,0,1
2283,42439466,Kensington-Cedar Cottage,49.26127,-123.07551,Private room,139.0,3,0,4
2284,42449531,Downtown,49.27792,-123.12931,Entire home/apt,409.0,16,89,3
2285,42456262,Grandview-Woodland,49.26879,-123.06792,Entire home/apt,166.0,13,78,1
2286,42456517,Kitsilano,49.26958,-123.18188,Entire home/apt,139.0,0,0,1
2287,42457349,Mount Pleasant,49.2609,-123.09231,Entire home/apt,300.0,41,13,1
2288,42458406,Kensington-Cedar Cottage,49.2593,-123.07432,Private room,35.0,10,58,4
2289,42458461,Kensington-Cedar Cottage,49.2615,-123.07347,Private room,35.0,7,2,4
2290,42484736,Downtown,49.28041611046187,-123.10660374054882,Entire home/apt,112.0,84,0,10
2291,42516612,Downtown,49.27583,-123.11915,Entire home/apt,200.0,0,358,1
2292,42531816,Downtown,49.27988,-123.12065,Entire home/apt,230.0,4,38,38
2293,42538952,Dunbar Southlands,49.23806,-123.17914,Entire home/apt,55.0,9,94,2
2294,42539984,Downtown,49.27996,-123.12328,Entire home/apt,139.0,1,0,1
2295,42546201,Mount Pleasant,49.26523,-123.10084,Entire home/apt,239.0,63,258,1
2296,42546326,Downtown,49.27997,-123.11905,Entire home/apt,139.0,1,0,1
2297,42570640,Strathcona,49.26742,-123.09743,Entire home/apt,199.0,73,114,1
2298,42591398,Downtown,49.27838,-123.11456,Entire home/apt,139.0,0,0,1
2299,42608254,Marpole,49.21569,-123.12049,Entire home/apt,257.0,72,324,1
2300,42664284,Downtown,49.28836,-123.12415,Entire home/apt,98.0,167,57,1
2301,42671966,Renfrew-Collingwood,49.23585,-123.03619,Private room,139.0,1,0,2
2302,42695990,Downtown,49.27827,-123.12172,Entire home/apt,151.0,252,25,1
2303,42696012,Hastings-Sunrise,49.28985,-123.04998,Private room,79.0,83,72,3
2304,42715387,Renfrew-Collingwood,49.23734,-123.03752,Private room,139.0,1,0,2
2305,42719452,South Cambie,49.25141,-123.12737,Entire home/apt,169.0,0,365,3
2306,42720667,Shaughnessy,49.25285,-123.12915,Entire home/apt,169.0,2,365,3
2307,42720991,Shaughnessy,49.25291,-123.12936,Entire home/apt,169.0,1,346,3
2308,42738536,Renfrew-Collingwood,49.24876,-123.04477,Entire home/apt,305.0,55,0,2
2309,42742038,Fairview,49.26338,-123.12269,Entire home/apt,129.0,3,8,12
2310,42743449,Downtown,49.27796,-123.10833,Entire home/apt,143.0,314,52,3
2311,42745752,Riley Park,49.24502,-123.10503,Entire home/apt,499.0,10,87,1
2312,42761406,Dunbar Southlands,49.25663,-123.18622,Private room,65.0,84,0,2
2313,42790908,Mount Pleasant,49.26625,-123.09785,Entire home/apt,160.0,88,11,1
2314,42812975,Downtown,49.27897,-123.12185,Entire home/apt,385.0,3,365,41
2315,42813067,Downtown,49.27807,-123.12233,Entire home/apt,852.0,5,282,41
2316,42842762,Arbutus Ridge,49.24492,-123.16816,Entire home/apt,100.0,8,314,1
2317,42843544,Victoria-Fraserview,49.21144,-123.06261,Entire home/apt,201.0,108,69,3
2318,42843989,Downtown Eastside,49.28368,-123.11152,Entire home/apt,190.0,5,322,1
2319,42865985,Grandview-Woodland,49.28602,-123.05857,Entire home/apt,155.0,3,77,1
2320,42874096,Kitsilano,49.26789,-123.15407,Entire home/apt,150.0,9,0,1
2321,42879356,West End,49.28804,-123.12926,Entire home/apt,139.0,0,0,1
2322,42881319,Downtown,49.28107,-123.11649,Private room,139.0,3,0,1
2323,42896340,Hastings-Sunrise,49.27915,-123.02589,Entire home/apt,112.0,123,73,1
2324,42903930,Renfrew-Collingwood,49.25238,-123.0259,Entire home/apt,70.0,165,31,1
2325,42907400,Downtown,49.27897,-123.10972,Entire home/apt,176.0,167,52,3
2326,42937221,Downtown,49.27807235717773,-123.12232971191406,Entire home/apt,240.0,4,341,41
2327,42937446,Downtown,49.27322,-123.12778,Entire home/apt,250.0,2,342,41
2328,42937545,Downtown,49.28595,-123.12252,Entire home/apt,199.0,24,82,6
2329,42955887,West End,49.27776,-123.13631,Entire home/apt,250.0,8,0,1
2330,42976467,West Point Grey,49.26609,-123.21416,Entire home/apt,99.0,2,243,2
2331,42988288,Riley Park,49.23471,-123.10044,Entire home/apt,135.0,89,224,1
2332,43038332,Kensington-Cedar Cottage,49.24883,-123.0808,Entire home/apt,150.0,58,162,2
2333,43068846,Downtown,49.2736253418562,-123.11567922319747,Entire home/apt,228.0,7,4,4
2334,43071813,Downtown,49.28745,-123.12368,Entire home/apt,194.0,87,223,1
2335,43079220,Downtown Eastside,49.28141,-123.10261,Entire home/apt,199.0,87,41,3
2336,43079683,West Point Grey,49.26078,-123.21433,Entire home/apt,900.0,3,364,5
2337,43081491,Downtown Eastside,49.27996,-123.11001,Entire home/apt,166.0,189,0,1
2338,43103070,Marpole,49.20921,-123.11736,Entire home/apt,100.0,9,77,5
2339,43140470,Kitsilano,49.26894,-123.15817,Private room,45.0,11,197,1
2340,43148884,Downtown Eastside,49.28239,-123.10311,Entire home/apt,130.0,8,364,1
2341,43150343,Downtown,49.27765,-123.1294,Entire home/apt,85.0,17,85,1
2342,43188958,Downtown,49.2737,-123.12857,Entire home/apt,129.0,67,32,1
2343,43203119,Downtown,49.27787,-123.11589,Entire home/apt,139.0,0,0,1
2344,43214742,Downtown,49.27793,-123.12065,Entire home/apt,168.0,184,7,1
2345,43215530,Downtown,49.27495,-123.11642,Entire home/apt,129.0,8,213,3
2346,43231224,Kensington-Cedar Cottage,49.26122,-123.07269,Private room,25.0,7,133,1
2347,43232530,Oakridge,49.22467,-123.12011,Private room,139.0,2,0,3
2348,43278404,Downtown,49.27420613892828,-123.1267103480722,Entire home/apt,187.0,10,364,1
2349,43295734,Oakridge,49.22587,-123.12018,Private room,139.0,1,0,3
2350,43303093,Kitsilano,49.26803,-123.14771,Entire home/apt,189.0,3,225,1
2351,43318977,West End,49.28668,-123.13075,Entire home/apt,158.0,3,0,19
2352,43335892,Oakridge,49.22396,-123.12185,Private room,139.0,0,0,3
2353,43348428,Kitsilano,49.25931167602539,-123.16561126708984,Entire home/apt,180.0,95,0,1
2354,43364218,Kitsilano,49.26304,-123.18488,Entire home/apt,254.0,43,165,1
2355,43390903,Downtown,49.27543,-123.11574,Entire home/apt,115.0,3,77,42
2356,43391066,Downtown,49.27387,-123.1145,Entire home/apt,185.0,1,89,42
2357,43392404,Kensington-Cedar Cottage,49.25248,-123.07473,Entire home/apt,105.0,122,70,5
2358,43393120,Kensington-Cedar Cottage,49.25081,-123.07603,Entire home/apt,86.0,131,79,5
2359,43423475,Kitsilano,49.26751,-123.18195,Entire home/apt,165.0,58,236,1
2360,43424375,Sunset,49.21485,-123.09453,Entire home/apt,102.0,48,19,5
2361,43425616,Arbutus Ridge,49.23822,-123.1574,Entire home/apt,334.0,4,120,2
2362,43460589,Dunbar Southlands,49.2515,-123.1937,Entire home/apt,103.0,236,156,1
2363,43497728,West End,49.282,-123.12577,Entire home/apt,104.0,3,74,6
2364,43501445,Downtown,49.27391,-123.11446,Entire home/apt,139.0,0,0,1
2365,43527973,Marpole,49.21218,-123.11546,Entire home/apt,100.0,10,180,5
2366,43533212,Downtown Eastside,49.28108,-123.08976,Entire home/apt,133.0,19,44,1
2367,43556385,Kitsilano,49.26511,-123.15657,Entire home/apt,395.0,50,0,1
2368,43558701,Fairview,49.26115,-123.11512,Entire home/apt,135.0,13,49,1
2369,43583362,Downtown,49.2736,-123.11402,Entire home/apt,150.0,25,119,1
2370,43606103,Marpole,49.20942,-123.1161,Entire home/apt,100.0,8,148,2
2371,43639445,Downtown,49.27466,-123.11493,Entire home/apt,120.0,2,287,42
2372,43669480,Marpole,49.20296,-123.1334,Entire home/apt,85.0,13,303,2
2373,43780501,West End,49.29383,-123.13639,Entire home/apt,103.0,17,255,2
2374,43807042,Downtown,49.27533,-123.12906,Entire home/apt,115.0,3,210,42
2375,43817461,Kitsilano,49.26799,-123.16636,Entire home/apt,220.0,8,224,2
2376,43821712,Mount Pleasant,49.2585,-123.08537,Entire home/apt,101.0,29,245,1
2377,43831987,Kitsilano,49.27038,-123.15042,Entire home/apt,139.0,0,0,2
2378,43832302,Grandview-Woodland,49.26493,-123.07654,Entire home/apt,134.0,1,286,2
2379,43869990,Downtown,49.28436,-123.11689,Entire home/apt,125.0,5,307,1
2380,43880349,Oakridge,49.22318,-123.12745,Private room,54.0,52,84,1
2381,43937790,Kitsilano,49.26677,-123.16245,Entire home/apt,707.0,4,13,1
2382,43946933,Kensington-Cedar Cottage,49.25976,-123.07446,Entire home/apt,120.0,89,25,1
2383,43997233,Mount Pleasant,49.26158,-123.08246,Entire home/apt,110.0,217,132,1
2384,44003537,Downtown Eastside,49.27751,-123.09855,Entire home/apt,171.0,41,70,1
2385,44014044,Arbutus Ridge,49.23972,-123.15498,Entire home/apt,163.0,94,67,1
2386,44015193,West End,49.29322,-123.13479,Entire home/apt,287.0,10,125,1
2387,44016081,Downtown,49.27465,-123.12995,Entire home/apt,566.0,1,227,7
2388,44020727,Hastings-Sunrise,49.28834,-123.04685,Entire home/apt,343.0,23,16,1
2389,44021555,Renfrew-Collingwood,49.23854,-123.05431,Entire home/apt,292.0,74,160,2
2390,44031753,West End,49.27942,-123.1299,Entire home/apt,100.0,78,179,5
2391,44034163,Downtown,49.27442,-123.12983,Entire home/apt,225.0,0,89,1
2392,44060556,Downtown,49.2763,-123.12921,Entire home/apt,552.0,17,179,6
2393,44064013,Downtown Eastside,49.28095,-123.10621,Entire home/apt,139.0,0,0,1
2394,44088975,Downtown Eastside,49.28053,-123.10924,Entire home/apt,259.0,110,0,1
2395,44133079,Marpole,49.21246,-123.12174,Entire home/apt,118.0,109,0,2
2396,44140484,Mount Pleasant,49.25855,-123.0797,Entire home/apt,145.0,13,140,2
2397,44179770,Downtown,49.28852,-123.12402,Entire home/apt,119.0,248,0,2
2398,44181633,Downtown,49.27894,-123.12218,Entire home/apt,139.0,1,0,1
2399,44210108,South Cambie,49.23680115,-123.1269989,Entire home/apt,109.0,96,0,16
2400,44227322,Victoria-Fraserview,49.22118,-123.05514,Private room,139.0,1,0,1
2401,44252533,Downtown,49.2772,-123.12207,Entire home/apt,130.0,4,72,42
2402,44253302,West End,49.29232,-123.13462,Entire home/apt,300.0,4,250,3
2403,44267577,Downtown,49.28038,-123.1252,Entire home/apt,100.0,20,318,2
2404,44269319,Hastings-Sunrise,49.28016,-123.05426,Entire home/apt,99.0,1,0,1
2405,44303204,West End,49.28662,-123.12603,Entire home/apt,150.0,1,365,1
2406,44306270,Downtown,49.27403,-123.12521,Entire home/apt,2200.0,0,179,1
2407,44317516,Downtown Eastside,49.27968,-123.10015,Entire home/apt,110.0,46,266,1
2408,44326587,West End,49.2812,-123.12689,Entire home/apt,400.0,85,161,1
2409,44337002,Downtown,49.2817,-123.1244,Entire home/apt,132.0,6,175,11
2410,44379773,Kitsilano,49.2738,-123.1496,Entire home/apt,875.0,0,363,1
2411,44429990,Downtown,49.28008,-123.10864,Entire home/apt,139.0,99,0,1
2412,44447709,Kensington-Cedar Cottage,49.24245,-123.08382,Entire home/apt,130.0,43,0,1
2413,44460079,Grandview-Woodland,49.270592,-123.057831,Entire home/apt,200.0,20,49,1
2414,44532472,Downtown,49.27637,-123.12909,Entire home/apt,301.0,19,364,1
2415,44569378,Riley Park,49.25408,-123.11208,Entire home/apt,172.0,58,276,134
2416,44597342,Kitsilano,49.26361,-123.15723,Entire home/apt,139.0,0,0,2
2417,44667811,Downtown,49.27825,-123.12111,Entire home/apt,425.0,120,0,1
2418,44704769,Grandview-Woodland,49.26285,-123.07554,Entire home/apt,50.0,1,324,4
2419,44707856,Downtown Eastside,49.281727,-123.104233,Entire home/apt,136.0,137,346,1
2420,44718107,Downtown Eastside,49.28137,-123.10354,Entire home/apt,206.0,93,0,1
2421,44755862,Downtown,49.27458,-123.11624,Entire home/apt,160.0,0,362,1
2422,44792934,Riley Park,49.25566,-123.10702,Entire home/apt,70.0,3,292,2
2423,44800636,Downtown,49.28295,-123.11335,Private room,205.0,49,167,6
2424,44843152,Kitsilano,49.27199,-123.1617,Entire home/apt,89.0,8,364,4
2425,44867074,Riley Park,49.24434,-123.09565,Entire home/apt,139.0,1,0,1
2426,44905459,Oakridge,49.22244,-123.13035,Private room,127.0,25,175,1
2427,44911323,Downtown,49.27678,-123.12976,Entire home/apt,139.0,12,0,1
2428,44964851,Downtown,49.28125,-123.11185,Private room,193.0,96,170,6
2429,45000380,Downtown,49.276,-123.12891,Entire home/apt,240.0,0,88,38
2430,45003088,Mount Pleasant,49.27076,-123.10098,Entire home/apt,110.0,9,83,42
2431,45028703,West End,49.29142,-123.13445,Entire home/apt,200.0,11,178,3
2432,45032739,Downtown Eastside,49.28333,-123.11118,Private room,197.0,31,169,6
2433,45033132,Downtown,49.28293,-123.11321,Private room,187.0,16,166,6
2434,45077156,Riley Park,49.25272,-123.0912,Private room,61.0,2,180,19
2435,45078460,Downtown Eastside,49.28302,-123.10348,Entire home/apt,225.0,10,8,1
2436,45105289,Kensington-Cedar Cottage,49.23873901367188,-123.07717895507812,Entire home/apt,175.0,65,161,1
2437,45115465,Riley Park,49.25334,-123.11394,Entire home/apt,130.0,12,276,1
2438,45140983,Grandview-Woodland,49.27281,-123.07166,Entire home/apt,100.0,22,34,2
2439,45219644,Kensington-Cedar Cottage,49.24573,-123.08301,Entire home/apt,139.0,35,0,1
2440,45237387,Downtown,49.27519,-123.11506,Entire home/apt,243.0,16,365,1
2441,45243636,Downtown,49.27557,-123.12677,Entire home/apt,125.0,7,364,2
2442,45256217,Downtown Eastside,49.28309,-123.11122,Private room,158.0,35,168,6
2443,45289832,Downtown Eastside,49.28164,-123.10817,Entire home/apt,125.0,0,359,1
2444,45331841,Kitsilano,49.2614,-123.16641,Entire home/apt,114.0,14,248,1
2445,45345238,Downtown,49.28065,-123.10795,Entire home/apt,190.0,149,0,1
2446,45347643,Grandview-Woodland,49.27057,-123.0601,Entire home/apt,99.0,40,0,4
2447,45349112,Downtown,49.29115,-123.13079,Entire home/apt,99.0,2,142,1
2448,45402917,Downtown,49.27366,-123.11879,Entire home/apt,125.0,1,89,42
2449,45412496,Downtown,49.27986,-123.10879,Entire home/apt,236.0,113,0,1
2450,45495821,Oakridge,49.22298,-123.13857,Private room,55.0,3,365,10
2451,45498555,Downtown,49.27899,-123.10936,Entire home/apt,289.0,81,337,1
2452,45528130,Downtown Eastside,49.28206,-123.08246,Entire home/apt,121.0,24,61,1
2453,45531528,Downtown,49.27892,-123.10814,Entire home/apt,147.0,38,0,1
2454,45531730,Downtown,49.27342,-123.12829,Entire home/apt,110.0,15,179,1
2455,45532538,Sunset,49.2271,-123.08592,Entire home/apt,107.0,113,48,1
2456,45548173,Kitsilano,49.26393,-123.16263,Entire home/apt,89.0,12,129,26
2457,45574244,West End,49.28948,-123.13273,Entire home/apt,95.0,4,297,1
2458,45626100,Downtown,49.27882,-123.10927,Entire home/apt,55.0,233,0,5
2459,45643151,Kitsilano,49.27315,-123.15263,Entire home/apt,187.0,139,68,1
2460,45672404,Kensington-Cedar Cottage,49.25957,-123.06068,Entire home/apt,89.0,81,0,1
2461,45675516,Downtown,49.28642,-123.12318,Entire home/apt,274.0,115,6,1
2462,45691361,Downtown,49.28012,-123.11698,Entire home/apt,175.0,12,108,1
2463,45715295,Oakridge,49.22129,-123.13722,Entire home/apt,101.0,1,365,10
2464,45723370,Shaughnessy,49.24633,-123.1292,Entire home/apt,98.0,9,151,4
2465,45723411,Kensington-Cedar Cottage,49.24424,-123.08631,Entire home/apt,100.0,64,203,2
2466,45751830,Mount Pleasant,49.26686,-123.09826,Entire home/apt,130.0,13,169,1
2467,45759831,West End,49.28646,-123.13072,Entire home/apt,127.0,0,251,19
2468,45811906,Downtown Eastside,49.27741,-123.08407,Entire home/apt,150.0,13,365,4
2469,45844376,Kensington-Cedar Cottage,49.24574,-123.0609,Private room,60.0,36,134,2
2470,45845150,Riley Park,49.25457,-123.09779,Entire home/apt,169.0,44,357,2
2471,45846446,Downtown,49.28039,-123.11741,Entire home/apt,120.0,6,203,13
2472,45851022,Downtown,49.28035,-123.12264,Entire home/apt,162.0,145,106,1
2473,45861139,Downtown,49.27681436384806,-123.1183365732115,Entire home/apt,140.0,20,137,1
2474,45865255,Downtown,49.27967,-123.10681,Entire home/apt,288.0,26,299,1
2475,45885335,Mount Pleasant,49.261768,-123.088531,Entire home/apt,120.0,54,78,1
2476,45911684,West End,49.28178,-123.12614,Entire home/apt,102.0,3,365,11
2477,45941161,Downtown,49.28004,-123.10714,Private room,139.0,0,0,1
2478,45943333,Kerrisdale,49.22970199584961,-123.17666625976562,Entire home/apt,680.0,44,269,1
2479,45960750,Downtown Eastside,49.28181,-123.10601,Entire home/apt,135.0,1,159,1
2480,45975746,Fairview,49.26142,-123.1404,Entire home/apt,85.0,171,8,2
2481,45998307,Dunbar Southlands,49.25035,-123.19247,Entire home/apt,140.0,229,150,1
2482,46036570,Kitsilano,49.26704,-123.1652,Entire home/apt,248.0,3,0,1
2483,46040959,West End,49.28236,-123.13676,Entire home/apt,150.0,2,156,1
2484,46069251,Kitsilano,49.25898,-123.16179,Entire home/apt,112.0,73,104,1
2485,46089381,Kitsilano,49.27035,-123.16081,Entire home/apt,139.0,1,0,1
2486,46101575,Dunbar Southlands,49.2533,-123.19134,Private room,139.0,2,0,1
2487,46117913,Shaughnessy,49.24512,-123.129,Entire home/apt,103.0,0,179,4
2488,46119334,Downtown Eastside,49.28135619347826,-123.10719498067616,Entire home/apt,271.0,55,179,1
2489,46142496,Downtown,49.2795,-123.12002,Entire home/apt,179.0,195,37,1
2490,46192337,Downtown,49.27928,-123.10654,Entire home/apt,197.0,181,132,1
2491,46192601,West End,49.28612,-123.13836,Entire home/apt,91.0,4,306,1
2492,46193267,West End,49.28815,-123.13782,Private room,199.0,560,365,11
2493,46194131,West End,49.28751,-123.13944,Private room,345.0,26,351,11
2494,46195136,West End,49.28949,-123.13789,Private room,196.0,218,365,11
2495,46196207,West End,49.28735,-123.13936,Private room,181.0,91,222,11
2496,46196403,West End,49.28742,-123.1386,Private room,413.0,29,316,11
2497,46198984,West End,49.28397,-123.12767,Entire home/apt,139.0,182,134,1
2498,46204128,Kensington-Cedar Cottage,49.24659,-123.06762,Private room,139.0,3,0,1
2499,46215685,West End,49.28263,-123.12589,Entire home/apt,157.0,153,71,1
2500,46236607,Marpole,49.21285,-123.12324,Entire home/apt,90.0,11,150,2
2501,46236688,West End,49.28893,-123.13985,Private room,184.0,28,346,11
2502,46236841,Kensington-Cedar Cottage,49.24605,-123.08217,Entire home/apt,145.0,75,0,1
2503,46250902,Victoria-Fraserview,49.23026,-123.07289,Private room,99.0,42,0,1
2504,46261278,West End,49.28932,-123.13808,Private room,189.0,13,328,11
2505,46292342,Downtown Eastside,49.28249,-123.10331,Entire home/apt,129.0,1,132,1
2506,46295519,Downtown Eastside,49.28178,-123.10395,Entire home/apt,176.0,76,39,3
2507,46309126,Oakridge,49.22597,-123.1221,Private room,30.0,6,116,20
2508,46335810,Mount Pleasant,49.26641,-123.09584,Entire home/apt,95.0,128,165,1
2509,46340428,Kerrisdale,49.22117,-123.15902,Entire home/apt,169.0,118,168,1
2510,46372111,Mount Pleasant,49.26136,-123.09972,Entire home/apt,200.0,20,222,2
2511,46374926,Killarney,49.22258,-123.04159,Entire home/apt,120.0,25,88,3
2512,46402506,Downtown,49.28144,-123.12445,Entire home/apt,185.0,9,336,1
2513,46413421,Kensington-Cedar Cottage,49.2577,-123.07283,Entire home/apt,170.0,15,41,1
2514,46413783,Killarney,49.22093,-123.03993,Entire home/apt,54.0,76,19,3
2515,46449044,Downtown,49.28051,-123.10771,Entire home/apt,140.0,98,122,1
2516,46453859,Downtown,49.27752,-123.12879,Entire home/apt,136.0,131,0,1
2517,46476146,Downtown,49.2795,-123.1074,Entire home/apt,104.0,90,45,1
2518,46496585,Oakridge,49.22335,-123.12824,Entire home/apt,139.0,1,0,2
2519,46513913,Shaughnessy,49.24895,-123.1314,Entire home/apt,503.0,112,306,3
2520,46545911,West End,49.28311,-123.12509,Entire home/apt,160.0,0,83,1
2521,46549009,Renfrew-Collingwood,49.25364,-123.05425,Entire home/apt,148.0,26,90,4
